Title,Abstract,StoreId,ArticleType,Authors,coden,companies,copyright,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjects,subjectTerms,FindACopy,Database
Keystone Is a Fake Green Victory,"  [...]80% of the world's fossil-fuel reserves are not held by publicly traded businesses, but by state-run companies -- run by states that have never shown interest in anything but revenue maximization. -- [...]it's partway happening thanks to fracking despite shrinking nuclear output (the only category that shrank in 2014).",1732232350,Newspapers,"Jenkins, Holman W, Jr",,," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", Commentary," Nov 11, 2015",0099-9660, English, English, A.17," New York, N.Y.","Nov 11, 2015",Wall Street Journal,2015,https://search.proquest.com/docview/1732232350?accountid=14902, A.17,," Fossil fuels , Climate science , Environmental policy , Carbon dioxide , Natural gas , Gasoline prices , Oil reserves , Pipelines , Obama, Barack , McKibben, Bill",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Keystone+Is+a+Fake+Green+Victory&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2015-11-11&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=Jenkins%2C+Holman+W%2C+Jr&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
The Tombstone Pipeline,"  Business, consumers, labor unions and America's No. 1 trading partner Canada also wanted to connect Alberta's oil sands to Gulf Coast refineries, which would create thousands of jobs and strengthen energy security.",1731422288,Newspapers,Anonymous,," TransCanada Keystone Pipeline GP Ltd
486110"," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", Editorial," Nov 7, 2015",0099-9660, English, English, A.10," New York, N.Y.","Nov 7, 2015",Wall Street Journal,2015,https://search.proquest.com/docview/1731422288?accountid=14902, A.10,," Pipelines , Emissions control , Climate change , Political leadership , Environmental protection , Editorials -- Pipelines , United States--US",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=The+Tombstone+Pipeline&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2015-11-07&amp;volume=&amp;issue=&amp;spage=A.10&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"In Exxon War, Bamboozled by Greenies","  Lest they be left behind and called ""deniers,"" Bernie Sanders, Martin O'Malley, the attorney general of New York and Al Gore this week all demanded criminal investigation of Exxon Mobil as a result of recent media ""exposes."" Vice President Al Gore endlessly harped on climate change -- yet when confronted with a modest uptick in gasoline prices during his presidential run, insisted that President Clinton open the strategic reserve to keep gas prices low.",1731422106,Newspapers,"Jenkins, Holman, Jr",," Environmental Defense Fund
541720
813312 , Exxon Mobil Corp
447110
211111"," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", Commentary," Nov 7, 2015",0099-9660, English, English, A.11," New York, N.Y.","Nov 7, 2015",Wall Street Journal,2015,https://search.proquest.com/docview/1731422106?accountid=14902, A.11,," Petroleum industry , Fossil fuels , Environmental policy , Misrepresentation , Climate change , United States--US",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=In+Exxon+War%2C+Bamboozled+by+Greenies&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2015-11-07&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Jenkins%2C+Holman%2C+Jr&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
World News: Climate Aid Clouds Summit,  A report last month from the leading group of developed countries -- the Organization for Economic Cooperation and Development -- estimated that more affluent countries delivered $61.8 billion in financing last year to help developing economies limit carbon emissions and fend off extreme weather and rising sea levels.,1729694338,Newspapers,"Mauldin, William",,," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", News," Nov 5, 2015",0099-9660, English, English, A.11," New York, N.Y.","Nov 5, 2015",Wall Street Journal,2015,https://search.proquest.com/docview/1729694338?accountid=14902, A.11,," Emissions control , Developing countries--LDCs , Summit conferences",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=World+News%3A+Climate+Aid+Clouds+Summit&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2015-11-05&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Mauldin%2C+William&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
U.S. News: U.S. Watch,  EPA 18 States Back Rules On Power Plants A group of 18 states is expected to ask a federal court Wednesday to intervene in support of Obama administration regulations that require significant emissions cuts from hundreds of U.S. power plants.,1729236213,Newspapers,Anonymous,," Occupational Safety & Health Administration--OSHA
926150 , Environmental Protection Agency--EPA
924110 , Supreme Court-US
922110 , Associated Press-NYC
519110"," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", News," Nov 4, 2015",0099-9660, English,, A.8," New York, N.Y.","Nov 4, 2015",Wall Street Journal,2015,https://search.proquest.com/docview/1729236213?accountid=14902, A.8,," Power plants , Industrial plant emissions , Fines & penalties , United States--US , California , Massachusetts , West Virginia , New York , Obama, Barack , Schneiderman, Eric",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+U.S.+Watch&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2015-11-04&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Anonymous&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Business News: NRG Chief Alters His Green Goals --- Money-losing investments in renewable energy didn't sit well with investors,"  Throughout its 26-year life, NRG Energy Inc. has made most of its money by running big electric plants that burn fossil fuels.",1729236012,Newspapers,"Smith, Rebecca",," NRG Energy Inc
221122"," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", News," Nov 4, 2015",0099-9660, English, English, B.8," New York, N.Y.","Nov 4, 2015",Wall Street Journal,2015,https://search.proquest.com/docview/1729236012?accountid=14902, B.8,," Electric utilities , Alternative energy , Clean technology , Coal-fired power plants , Institutional investments , BMW i8",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Business+News%3A+NRG+Chief+Alters+His+Green+Goals+---+Money-losing+investments+in+renewable+energy+didn%27t+sit+well+with+investors&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2015-11-04&amp;volume=&amp;issue=&amp;spage=B.8&amp;au=Smith%2C+Rebecca&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
U.S. News: Battle Over EPA Rules Fires Up --- Lawsuits from dozens of states challenge the agency's limits on power-plant emissions,"  ""The Clean Power Plan has strong scientific and legal foundations, provides states with broad flexibilities to design and implement plans, and is clearly within EPA's authority under the Clean Air Act,"" EPA Administrator Gina McCarthy said Friday.",1727359738,Newspapers,"Harder, Amy;Kendall, Brent",," Environmental Protection Agency--EPA
924110"," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", News," Oct 24, 2015",0099-9660, English, English, A.3," New York, N.Y.","Oct 24, 2015",Wall Street Journal,2015,https://search.proquest.com/docview/1727359738?accountid=14902, A.3,," Attorneys general , Litigation , Carbon , Emission standards , Industrial plant emissions , Coal-fired power plants , United States--US , McCarthy, Gina",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Battle+Over+EPA+Rules+Fires+Up+---+Lawsuits+from+dozens+of+states+challenge+the+agency%27s+limits+on+power-plant+emissions&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2015-10-24&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Harder%2C+Amy%3BKendall%2C+Brent&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
This Child Doesn't Need a Solar Panel,"  According to the World Health Organization, three billion people suffer from the effects of indoor air pollution because they burn wood, coal or dung to cook.",1724849232,Newspapers,"Lomborg, Bjorn",," International Bank for Reconstruction & Development--World Bank
928120 , African Development Bank
523110 , United Nations--UN
928120"," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", Commentary," Oct 22, 2015",0099-9660, English, English, A.13," New York, N.Y.","Oct 22, 2015",Wall Street Journal,2015,https://search.proquest.com/docview/1724849232?accountid=14902, A.13,," Hunger , Poverty , Climate change , Humanitarian aid , Public health",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=This+Child+Doesn%27t+Need+a+Solar+Panel&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2015-10-22&amp;volume=&amp;issue=&amp;spage=A.13&amp;au=Lomborg%2C+Bjorn&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
U.S. News: Coal Hub Spurs City Brawl Rail-terminal project lauded by Oakland officials is opposed by environmental groups,  While he has sounded an alarm on climate change -- recently telling a Vatican symposium that 90% of the world's coal must remain unused to evade the perils of global warming -- as governor he has angered environmentalists by allowing the expansion of hydraulic fracturing in the state.,1722832340,Newspapers,"Lazo, Alejandro",,," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", News," Oct 19, 2015",0099-9660, English, English, A.3," New York, N.Y.","Oct 19, 2015",Wall Street Journal,2015,https://search.proquest.com/docview/1722832340?accountid=14902, A.3,," Climate change , Environmentalists , Coal , Exports , Transportation terminals , Utah , Oakland California , Brown, Edmund G Jr (Jerry) , Tagami, Phil",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=U.S.+News%3A+Coal+Hub+Spurs+City+Brawl+Rail-terminal+project+lauded+by+Oakland+officials+is+opposed+by+environmental+groups&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2015-10-19&amp;volume=&amp;issue=&amp;spage=A.3&amp;au=Lazo%2C+Alejandro&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Climate Change at the Bank of England,"  [...]Mr. Carney argues that his disaster scenario can be avoided by requiring large corporations to file ""reliable and clear"" disclosures concerning their prospects in a carbon-restricted world. Since lengthy corporate filings already warn of the risks posed by new regulations, competition, technological change and commodity pricing, Mr. Carney's proposal seems like a solution looking for a problem.",1722348312,Newspapers,"White, Bill",," Financial Stability Board
813910 , Bank of England
521110"," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", Commentary," Oct 16, 2015",0099-9660, English, English, A.11," New York, N.Y.","Oct 16, 2015",Wall Street Journal,2015,https://search.proquest.com/docview/1722348312?accountid=14902, A.11,," Emissions control , Petroleum industry , Petroleum production , Natural gas utilities , Climate change , Investment banking , Carney, Mark",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Climate+Change+at+the+Bank+of+England&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2015-10-16&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=White%2C+Bill&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Who Wants To Buy a Coal Mine?,"  Coal burned by power plants faces competition from cheap and relatively clean natural gas, and a slowdown in demand from China has driven the price of coal used in steelmaking to an 11-year low. In an email, Mr. Ross said he's not inclined to invest in coal assets because of Environmental Protection Agency regulations, the decline of Appalachian reserves and inexpensive natural gas.",1721853816,Newspapers,"Miller, John W;Jarzemsky, Matt",," Black Diamond Capital Management
522310 , Blackhawk Mining LLC
212111 , Walter Energy Inc
213113 , Alpha Natural Resources Inc
212112 , Patriot Coal
212111"," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", News," Oct 14, 2015",0099-9660, English, English, C.1," New York, N.Y.","Oct 14, 2015",Wall Street Journal,2015,https://search.proquest.com/docview/1721853816?accountid=14902, C.1,," Bankruptcy , Natural resources , Coal industry , Acquisitions & mergers , Coal mining , United States--US , Clarke, Tom",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=Who+Wants+To+Buy+a+Coal+Mine%3F&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2015-10-14&amp;volume=&amp;issue=&amp;spage=C.1&amp;au=Miller%2C+John+W%3BJarzemsky%2C+Matt&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"City News: College Students Protest Prison Investments --- Marches against police, criminal-justice system spur campus activists; requests create tension","  A spokeswoman for Columbia had no comment on the activist group's tactics but said the university's decision to divest itself of the private-prison holdings ""reflected Columbia's tradition of student activism on important issues of the day and was informed by the discussion among many interested parties within the university community.""",1718566705,Newspapers,"Vilensky, Mike",," Columbia University
611310 , Corrections Corp of America
561210"," (c) 2015 Dow Jones & Company, Inc. Reproduced with permission of copyright owner. Further reproduction or distribution is prohibited without permission.", News," Oct 3, 2015",0099-9660, English, English, A.17," New York, N.Y.","Oct 3, 2015",Wall Street Journal,2015,https://search.proquest.com/docview/1718566705?accountid=14902, A.17,," College students , Schools , College campuses , Prisons , Investments , Demonstrations & protests , Criminal justice",https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Awallstreetjournal&amp;atitle=City+News%3A+College+Students+Protest+Prison+Investments+---+Marches+against+police%2C+criminal-justice+system+spur+campus+activists%3B+requests+create+tension&amp;title=Wall+Street+Journal&amp;issn=00999660&amp;date=2015-10-03&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=Vilensky%2C+Mike&amp;isbn=&amp;jtitle=Wall+Street+Journal&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
