Title,abstract,StoreId,ArticleType,Authors,coden,companies,copyright,documentType,entryDate,issn,language,languageOfSummary,pages,placeOfPublication,pubdate,pubtitle,year,DocumentURL,startPage,subjectTerms,subjects,FindACopy,Database
"Use of Solar Power Grows, But Only to 12% Globally: [Foreign Desk]",,2022080184,Newspapers,"Sengupta, Somini",," United Nations--UN
928120 , United Nations Environment Programme
813312
928120"," Copyright New York Times Company Apr 6, 2018", News," Apr 6, 2018",0362-4331, English, English, A.7," New York, N.Y.","Apr 6, 2018",New York Times,2018,https://search.proquest.com/docview/2022080184?accountid=14902, A.7," Coal-fired power plants , Solar energy , Alternative energy sources , Renewable resources , Subsidies , Trump, Donald J , China , United States--US , Kenya , United Kingdom--UK",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Use+of+Solar+Power+Grows%2C+But+Only+to+12%25+Globally%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-04-06&amp;volume=&amp;issue=&amp;spage=A.7&amp;au=Sengupta%2C+Somini&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Officials at E.P.A. Raised Concerns And Were Ousted: [National Desk],,2022031714,Newspapers,"Lipton, Eric;Vogel, Kenneth P;Friedman, Lisa",," Environmental Protection Agency--EPA
924110"," Copyright New York Times Company Apr 6, 2018", News," Apr 6, 2018",0362-4331, English, English, A.1," New York, N.Y.","Apr 6, 2018",New York Times,2018,https://search.proquest.com/docview/2022031714?accountid=14902, A.1," Regulatory agencies , Management , Lobbyists , Environmental protection , Leadership , Government spending , Critics , Chmielewski, Kevin , United States--US , Pruitt, Scott",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Officials+at+E.P.A.+Raised+Concerns+And+Were+Ousted%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-04-06&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Lipton%2C+Eric%3BVogel%2C+Kenneth+P%3BFriedman%2C+Lisa&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"A Lobbyist, A Condo Deal, A Green Light: [National Desk]",,2020663978,Newspapers,"Lipton, Eric",," Williams & Jensen
541110 , Environmental Protection Agency--EPA
924110"," Copyright New York Times Company Apr 3, 2018", News," Apr 3, 2018",0362-4331, English, English, A.1," New York, N.Y.","Apr 3, 2018",New York Times,2018,https://search.proquest.com/docview/2020663978?accountid=14902, A.1," Expansion , Regulatory agencies , Conflicts of interest , Lobbyists , Political ethics , Rentals , Energy industry , Lobbying , Climate change , Pipelines , Condominiums , Crude oil , United States--US , Canada , Pruitt, Scott , Oklahoma",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=A+Lobbyist%2C+A+Condo+Deal%2C+A+Green+Light%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-04-03&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Lipton%2C+Eric&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Fear and Disdain Grip Trump's E.P.A.: [Editorial],,2020248775,Newspapers,,," Union of Concerned Scientists
813920 , Environmental Protection Agency--EPA
924110 , National Academy of Sciences
541711 , National Oceanic & Atmospheric Administration--NOAA
924120"," Copyright New York Times Company Apr 1, 2018", Editorial," Apr 1, 2018",0362-4331, English, English, SR.8," New York, N.Y.","Apr 1, 2018",New York Times,2018,https://search.proquest.com/docview/2020248775?accountid=14902, SR.8," Editorials , Scientists , Science , Fossil fuels , Federal funding , Outdoor air quality , Environmental protection , Climate change , Trump, Donald J , United States--US , Arctic region , Zinke, Ryan , Pruitt, Scott",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Fear+and+Disdain+Grip+Trump%27s+E.P.A.%3A+%5BEditorial%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-04-01&amp;volume=&amp;issue=&amp;spage=SR.8&amp;au=&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Wind Buffets Energy Landscape: [Business/Financial Desk],,2019234713,Newspapers,"Penn, Ivan",," Calpine Corp
221122
221210 , Department of Energy
926130 , Federal Energy Regulatory Commission--FERC
926110
926130 , Energy Information Administration
926130 , Public Utility Commission-Pennsylvania
221122
926130 , NRG Energy Inc
221122 , Bonneville Power Administration
221111"," Copyright New York Times Company Mar 29, 2018", News," Mar 29, 2018",0362-4331, English, English, B.1," New York, N.Y.","Mar 29, 2018",New York Times,2018,https://search.proquest.com/docview/2019234713?accountid=14902, B.1," Regulation , Solar energy , Wind power , Fossil fuels , Utility rates , Electricity distribution , Public utilities , Hydraulic fracturing , Alternative energy sources , Natural gas utilities , Energy industry , Coal , Trump, Donald J , United States--US , Arizona",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Wind+Buffets+Energy+Landscape%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-03-29&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Penn%2C+Ivan&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Behind the Increase in Gas Emissions Last Year: [Foreign Desk],,2016989412,Newspapers,"Plumer, Brad",," International Energy Agency
541720
926130
928120 , European Union
926110
928120"," Copyright New York Times Company Mar 23, 2018", News," Mar 23, 2018",0362-4331, English, English, A.8," New York, N.Y.","Mar 23, 2018",New York Times,2018,https://search.proquest.com/docview/2016989412?accountid=14902, A.8," Gases , Alternative energy , Fossil fuels , Clean technology , Emissions , Energy efficiency , Coal-fired power plants , Renewable resources , Climate change , Industrial plant emissions , Natural gas , Southeast Asia , Mexico , United States--US , India , Germany , United Kingdom--UK , China , Asia , France , Indonesia , Japan , Europe",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Behind+the+Increase+in+Gas+Emissions+Last+Year%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-03-23&amp;volume=&amp;issue=&amp;spage=A.8&amp;au=Plumer%2C+Brad&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Pruitt Is Using E.P.A. to Plan A Bid for 2024: [National Desk],,2014613236,Newspapers,"Davenport, Coral",," Republican Party
813940 , Environmental Protection Agency--EPA
924110"," Copyright New York Times Company Mar 18, 2018", News," Mar 18, 2018",0362-4331, English, English, A.1," New York, N.Y.","Mar 18, 2018",New York Times,2018,https://search.proquest.com/docview/2014613236?accountid=14902, A.1," Political activism , Attorneys general , Environmental stewardship , Regulatory agencies , Political action committees--PAC , State elections , Presidential elections , Candidates , Energy industry , Climate change , Trump, Donald J , United States--US , Pruitt, Scott",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Pruitt+Is+Using+E.P.A.+to+Plan+A+Bid+for+2024%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-03-18&amp;volume=&amp;issue=&amp;spage=A.1&amp;au=Davenport%2C+Coral&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
The Case for a Carbon Tax on Beef: [Op-Ed],,2014612126,Newspapers,"Conniff, Richard",," Environmental Protection Agency--EPA
924110"," Copyright New York Times Company Mar 18, 2018", Commentary," Mar 18, 2018",0362-4331, English, English, SR.9," New York, N.Y.","Mar 18, 2018",New York Times,2018,https://search.proquest.com/docview/2014612126?accountid=14902, SR.9," Agriculture , Beef , Greenhouse gases , Emissions , Carbon , Greenhouse effect , Meat products , Climate change , Environmental tax , United States--US , Europe",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=unknown&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=The+Case+for+a+Carbon+Tax+on+Beef%3A+%5BOp-Ed%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-03-18&amp;volume=&amp;issue=&amp;spage=SR.9&amp;au=Conniff%2C+Richard&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Clean Energy Ideas That Could Prove Odd Enough to Work: [National Desk],,2014383787,Newspapers,"Plumer, Brad",," Defense Advanced Research Projects Agency
928110 , Department of Energy
926130 , Congress
921120 , YouTube Inc
519130 , Department of Defense
928110 , Advanced Research Projects Agency-Energy
926130 , National Academies of Sciences Engineering & Medicine
813920"," Copyright New York Times Company Mar 17, 2018", News," Mar 17, 2018",0362-4331, English, English, A.11," New York, N.Y.","Mar 17, 2018",New York Times,2018,https://search.proquest.com/docview/2014383787?accountid=14902, A.11," Research , Biodiesel fuels , Federal budget , Photographs , Wind power , Electricity , Researchers , Alternative energy sources , Natural gas , Colorado , California , Perry, Rick",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Clean+Energy+Ideas+That+Could+Prove+Odd+Enough+to+Work%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-03-17&amp;volume=&amp;issue=&amp;spage=A.11&amp;au=Plumer%2C+Brad&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
An Ounce of Science Versus a Ton of Cure: [Science Desk],,2013120374,Newspapers,"Brody, Jane E",," Dow Chemical Co
325180
325199
325211 , Environmental Protection Agency--EPA
924110 , Congress
921120 , Food & Drug Administration--FDA
922190 , European Union
926110
928120 , Department of Health & Human Services
923120"," Copyright New York Times Company Mar 13, 2018", News," Mar 13, 2018",0362-4331, English, English, D.5," New York, N.Y.","Mar 13, 2018",New York Times,2018,https://search.proquest.com/docview/2013120374?accountid=14902, D.5," Food supply , Pathogens , Food safety , Diabetes , Scientists , Food contamination & poisoning , Salmonella , Air pollution , Climate change , Proteins , Bans , Greenhouse gases , Fog , Epidemics , Carbon dioxide , Cardiovascular disease , Public health , Coal , Arctic region , France , Pruitt, Scott , Clinton, Bill",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=An+Ounce+of+Science+Versus+a+Ton+of+Cure%3A+%5BScience+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-03-13&amp;volume=&amp;issue=&amp;spage=D.5&amp;au=Brody%2C+Jane+E&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Dinner With Big Donors In Middle of the Swamp: [National Desk],,2011987214,Newspapers,"Vogel, Kenneth P",," Federal Election Commission
921190"," Copyright New York Times Company Mar 9, 2018", News," Mar 9, 2018",0362-4331, English, English, A.15," New York, N.Y.","Mar 9, 2018",New York Times,2018,https://search.proquest.com/docview/2011987214?accountid=14902, A.15," Fund raising , Campaign contributions , Political campaigns , Presidents , Presidential elections , Politics , Political finance , Nonprofit organizations , Trump, Donald J , United States--US , Washington DC",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Dinner+With+Big+Donors+In+Middle+of+the+Swamp%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-03-09&amp;volume=&amp;issue=&amp;spage=A.15&amp;au=Vogel%2C+Kenneth+P&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Unusual Plan From Young Conservatives: Carbon Tax: [National Desk],,2011143275,Newspapers,"Friedman, Lisa",," Republican National Committee
813940 , Republican Party
813940"," Copyright New York Times Company Mar 7, 2018", News," Mar 7, 2018",0362-4331, English, English, A.13," New York, N.Y.","Mar 7, 2018",New York Times,2018,https://search.proquest.com/docview/2011143275?accountid=14902, A.13," College students , Conservatism , Colleges & universities , Pollution control , Student organizations , Fossil fuels , Greenhouse effect , Climate change , Environmental tax , Political parties , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Unusual+Plan+From+Young+Conservatives%3A+Carbon+Tax%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-03-07&amp;volume=&amp;issue=&amp;spage=A.13&amp;au=Friedman%2C+Lisa&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Bloomberg Is Named U.N. Climate Envoy: [Foreign Desk],,2010642220,Newspapers,"Sengupta, Somini",," United Nations--UN
928120"," Copyright New York Times Company Mar 6, 2018", News," Mar 6, 2018",0362-4331, English, English, A.10," New York, N.Y.","Mar 6, 2018",New York Times,2018,https://search.proquest.com/docview/2010642220?accountid=14902, A.10," Emissions , Environmental regulations , Global warming , Coal-fired power plants , Paris Agreement , Greenhouse effect , Climate change , Industrial plant emissions , Trump, Donald J , United States--US , Bloomberg, Michael , Ban Ki Moon , Guterres, Antonio",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Bloomberg+Is+Named+U.N.+Climate+Envoy%3A+%5BForeign+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-03-06&amp;volume=&amp;issue=&amp;spage=A.10&amp;au=Sengupta%2C+Somini&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Signs Point To Another Chaotic Year Under Trump: [Business/Financial Desk],,2009412629,Newspapers,"Stewart, James B",," Republican Party
813940 , Congress
921120"," Copyright New York Times Company Mar 2, 2018", News," Mar 2, 2018",0362-4331, English, English, B.1," New York, N.Y.","Mar 2, 2018",New York Times,2018,https://search.proquest.com/docview/2009412629?accountid=14902, B.1," Presidency , Political leadership , Federal legislation , Presidents , Trump, Donald J , Wolff, Michael , Hicks, Hope , United States--US , Porter, Rob , Cohn, Gary , Kelly, John F , Gorsuch, Neil M",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Signs+Point+To+Another+Chaotic+Year+Under+Trump%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-03-02&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Stewart%2C+James+B&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
"With Carbon Tax, Washington Governor Gambles on a 'Politically Toxic' Issue: [National Desk]",,2009411047,Newspapers,"Davenport, Coral",,," Copyright New York Times Company Mar 2, 2018", News," Mar 2, 2018",0362-4331, English, English, A.17," New York, N.Y.","Mar 2, 2018",New York Times,2018,https://search.proquest.com/docview/2009411047?accountid=14902, A.17," Referendums , Fossil fuels , Carbon , Political parties , Environmental tax , Global warming , Presidents , Energy , Governors , Pollution control , Economic models , Environmental policy , Climate change , Pollution , Coal , United States--US , Washington (state) , Inslee, Jay",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=With+Carbon+Tax%2C+Washington+Governor+Gambles+on+a+%27Politically+Toxic%27+Issue%3A+%5BNational+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-03-02&amp;volume=&amp;issue=&amp;spage=A.17&amp;au=Davenport%2C+Coral&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
Clean Energy Has Advocate On the Right: [Business/Financial Desk],,2009102594,Newspapers,"Penn, Ivan",," Florida Power & Light Co
221122 , Solar Energy Industries Association
813910 , Sierra Club
813312 , Tea Party Inc
813940 , Republican Party
813940 , Duke Energy Corp
221122 , California Institute of Technology
611310 , Energy Foundation
541711 , Southern Alliance for Clean Energy
813312 , Public Service Commission-Georgia
926130"," Copyright New York Times Company Mar 1, 2018", News," Mar 1, 2018",0362-4331, English, English, B.1," New York, N.Y.","Mar 1, 2018",New York Times,2018,https://search.proquest.com/docview/2009102594?accountid=14902, B.1," Conservatism , Clean technology , Environmentalists , Energy industry , Climate change , Solar energy , Referendums , Tariffs , Public utilities , Political campaigns , Environmental protection , Alternative energy sources , Renewable resources , Energy policy , Dooley, Debbie , Trump, Donald J , United States--US",,https://searchit.libraries.wsu.edu/openurl/WSU/WSU?url_ver=Z39.88-2004&amp;rft_val_fmt=info:ofi/fmt:kev:mtx:journal&amp;genre=article&amp;sid=ProQ:ProQ%3Anytimes&amp;atitle=Clean+Energy+Has+Advocate+On+the+Right%3A+%5BBusiness%2FFinancial+Desk%5D&amp;title=New+York+Times&amp;issn=03624331&amp;date=2018-03-01&amp;volume=&amp;issue=&amp;spage=B.1&amp;au=Penn%2C+Ivan&amp;isbn=&amp;jtitle=New+York+Times&amp;btitle=&amp;rft_id=info:eric/&amp;rft_id=info:doi/,Global Newsstream
